msoa11cd,msoa11nm,Latitude,Longitude
E02001304,Wigan 018,53.53188025,-2.708217755
E02001384,Liverpool 038,53.39405213,-2.93149357
E02001305,Wigan 019,53.52489639,-2.546772442
E02001383,Liverpool 037,53.39710048,-2.968257765
E02001302,Wigan 016,53.53230742,-2.56702391
E02001382,Liverpool 036,53.40044713,-2.885716421
E02001303,Wigan 017,53.53164462,-2.492472445
E02001381,Liverpool 035,53.3995974,-2.933815088
E02001300,Wigan 014,53.53509309,-2.671287927
E02001380,Liverpool 034,53.40365801,-2.898040803
E02001301,Wigan 015,53.53447564,-2.648812642
E02001389,Liverpool 043,53.38894312,-2.950915984
E02001308,Wigan 022,53.5229652,-2.481707735
E02001388,Liverpool 042,53.38904925,-2.919589868
E02001309,Wigan 023,53.52144865,-2.504859507
E02005266,Preston 014,53.76621768,-2.677431442
E02005267,Preston 015,53.76589998,-2.697387554
E02005264,Preston 012,53.77031225,-2.717494606
E02005265,Preston 013,53.76774906,-2.75270976
E02005262,Preston 010,53.77815941,-2.758057577
E02005263,Preston 011,53.77017412,-2.69965837
E02005260,Preston 008,53.77588038,-2.731482462
E02005261,Preston 009,53.77396942,-2.658813944
E02001256,Tameside 028,53.44789803,-2.07452174
E02001257,Tameside 029,53.44276827,-2.104163271
E02001254,Tameside 026,53.45165169,-2.103334283
E02001255,Tameside 027,53.44970247,-2.028084719
E02001252,Tameside 024,53.45369374,-2.147395661
E02001253,Tameside 025,53.45360412,-2.120430649
E02001250,Tameside 022,53.45577088,-2.06054534
E02005268,Preston 016,53.76115241,-2.675738806
E02001251,Tameside 023,53.45974729,-2.00166789
E02005269,Preston 017,53.75595556,-2.704310569
E02001258,Tameside 030,53.43893448,-2.074016763
E02001259,Trafford 001,53.46074546,-2.265021589
E02001406,St. Helens 001,53.50381108,-2.785860205
E02001487,Wirral 021,53.38206735,-3.025722635
E02001407,St. Helens 002,53.49555408,-2.710044559
E02001486,Wirral 020,53.38508631,-3.048633695
E02001404,Liverpool 058,53.3476594,-2.872312985
E02001485,Wirral 019,53.38466733,-3.080391348
E02001405,Liverpool 059,53.34284567,-2.835706522
E02001484,Wirral 018,53.38849376,-3.099227172
E02001402,Liverpool 056,53.36215643,-2.916403378
E02001483,Wirral 017,53.39049329,-3.118433854
E02001403,Liverpool 057,53.35630606,-2.899701755
E02001482,Wirral 016,53.39144844,-3.030294044
E02001400,Liverpool 054,53.36528647,-2.893635423
E02001481,Wirral 015,53.39558985,-3.05858575
E02001401,Liverpool 055,53.36187091,-2.859340336
E02001480,Wirral 014,53.39509618,-3.175695737
E02001408,St. Helens 003,53.49192318,-2.670581016
E02001489,Wirral 023,53.37724589,-3.120246953
E02001409,St. Helens 004,53.47226513,-2.725889595
E02001488,Wirral 022,53.37872605,-3.036314361
E02002650,Blackpool 018,53.78757171,-3.024298744
E02002651,Blackpool 019,53.7832364,-3.039701025
E02005176,Burnley 001,53.8110474,-2.216373354
E02005177,Burnley 002,53.80720967,-2.234043805
E02001126,Oldham 029,53.5229613,-2.107297702
E02001127,Oldham 030,53.51868251,-2.127032807
E02001124,Oldham 027,53.52777451,-2.14134857
E02001125,Oldham 028,53.52733495,-2.15553922
E02001123,Oldham 026,53.52981821,-2.081070464
E02005178,Burnley 003,53.80050476,-2.239758554
E02001121,Oldham 024,53.53101024,-2.113477162
E02005179,Burnley 004,53.79841008,-2.310433902
E02001128,Oldham 031,53.51488974,-2.144144345
E02001129,Oldham 032,53.50876757,-2.162872728
E02001076,Manchester 032,53.44248869,-2.217605999
E02001077,Manchester 033,53.43941028,-2.269937398
E02001074,Manchester 030,53.44556018,-2.243199685
E02001075,Manchester 031,53.44338321,-2.188347684
E02001072,Manchester 028,53.45033967,-2.261751591
E02001073,Manchester 029,53.44552172,-2.278714756
E02001070,Manchester 026,53.45264418,-2.21502456
E02001071,Manchester 027,53.45084438,-2.191062067
E02003836,Cheshire East 047,53.06983615,-2.514190554
E02003837,Cheshire East 049,53.06131736,-2.501909376
E02001078,Manchester 034,53.43813913,-2.1980615
E02004026,South Lakeland 012,54.19413553,-3.08973658
E02003834,Cheshire East 045,53.0843489,-2.442127396
E02001079,Manchester 035,53.43762241,-2.237400276
E02004027,South Lakeland 013,54.18713232,-2.927927643
E02003835,Cheshire East 046,53.07867222,-2.464733427
E02004024,South Lakeland 010,54.2602978,-2.733538655
E02003832,Cheshire East 043,53.09048357,-2.445269979
E02004025,South Lakeland 011,54.21227527,-2.781586088
E02003833,Cheshire East 044,53.09006491,-2.470456175
E02004022,South Lakeland 008,54.25682435,-3.137745213
E02003830,Cheshire East 039,53.09571278,-2.451263818
E02004023,South Lakeland 009,54.3036461,-2.526203671
E02003831,Cheshire East 041,53.09906232,-2.396727476
E02004020,South Lakeland 006,54.31342058,-2.740771739
E02004021,South Lakeland 007,54.26807388,-2.953739292
E02003838,Cheshire East 048,53.06179904,-2.454411433
E02003839,Cheshire East 050,53.06368191,-2.526272517
E02004028,South Lakeland 014,54.17931053,-3.102123343
E02005326,Wyre 008,53.88249817,-3.039327498
E02005327,Wyre 009,53.86947313,-2.868203327
E02005324,Wyre 006,53.89645002,-2.763979529
E02005325,Wyre 007,53.90160924,-2.779011709
E02005322,Wyre 004,53.91713897,-2.967337552
E02005323,Wyre 005,53.9082758,-3.030264126
E02005320,Wyre 002,53.92064169,-3.032578622
E02001221,Stockport 035,53.37177857,-2.114187301
E02005279,Rossendale 002,53.70436588,-2.323071112
E02001228,Stockport 042,53.35343846,-2.163339702
E02001229,Tameside 001,53.51800902,-2.039555592
E02001416,St. Helens 011,53.45294195,-2.698617054
E02001497,Wirral 031,53.36170372,-2.999657532
E02001417,St. Helens 012,53.45270884,-2.747585069
E02001496,Wirral 030,53.36841739,-3.050538692
E02001414,St. Helens 009,53.45838718,-2.775471947
E02001495,Wirral 029,53.36984326,-3.022467993
E02001415,St. Helens 010,53.45849107,-2.63873733
E02001494,Wirral 028,53.37000527,-3.160988077
E02001412,St. Helens 007,53.46296628,-2.756083822
E02001493,Wirral 027,53.37302101,-3.0134955
E02001413,St. Helens 008,53.46388519,-2.707172512
E02001492,Wirral 026,53.37303713,-3.179985601
E02001410,St. Helens 005,53.4695385,-2.655255874
E02001491,Wirral 025,53.37462489,-3.08613065
E02001411,St. Helens 006,53.46721403,-2.677175542
E02001490,Wirral 024,53.37521204,-3.063334569
E02001418,St. Helens 013,53.45310437,-2.64505645
E02001499,Wirral 033,53.35347316,-3.114446445
E02001419,St. Helens 014,53.45284808,-2.722031721
E02001498,Wirral 032,53.36104759,-3.019180189
E02002626,Blackburn with Darwen 012,53.72839486,-2.507380445
E02002627,Blackburn with Darwen 013,53.72233498,-2.488125265
E02002624,Blackburn with Darwen 010,53.728457,-2.528350769
E02002625,Blackburn with Darwen 011,53.73051464,-2.470817753
E02002622,Blackburn with Darwen 008,53.74572997,-2.449636034
E02002623,Blackburn with Darwen 009,53.73640807,-2.49633397
E02002620,Blackburn with Darwen 006,53.74996705,-2.483293507
E02002621,Blackburn with Darwen 007,53.74424696,-2.46581288
E02002628,Blackburn with Darwen 014,53.70626762,-2.480569705
E02002629,Blackburn with Darwen 015,53.69792132,-2.458697201
E02003966,Allerdale 002,54.821003,-3.108389833
E02003967,Allerdale 003,54.76581152,-3.324941092
E02003965,Allerdale 001,54.82638699,-3.173661333
E02003968,Allerdale 004,54.71286308,-3.48388573
E02003969,Allerdale 005,54.70530192,-3.491747425
E02001136,Rochdale 005,53.63157233,-2.162999742
E02001137,Rochdale 006,53.62823405,-2.193921148
E02001134,Rochdale 003,53.6338041,-2.108892981
E02001135,Rochdale 004,53.63365265,-2.134082066
E02001132,Rochdale 001,53.64769605,-2.097703608
E02001133,Rochdale 002,53.64468164,-2.116951817
E02001130,Oldham 033,53.50610726,-2.143181511
E02001131,Oldham 034,53.50114319,-2.159445431
E02001138,Rochdale 007,53.6235409,-2.204251523
E02001139,Rochdale 008,53.62233385,-2.144436136
E02001046,Manchester 002,53.52725341,-2.213082817
E02006860,Oldham 035,53.53255038,-2.128145546
E02001047,Manchester 003,53.52384183,-2.185125705
E02001044,Bury 026,53.52149801,-2.263231164
E02001045,Manchester 001,53.53418711,-2.227236203
E02001042,Bury 024,53.52735929,-2.282310694
E02001043,Bury 025,53.52176643,-2.289039663
E02001040,Bury 022,53.54196702,-2.274132566
E02001041,Bury 023,53.53223534,-2.272147166
E02003806,Cheshire West and Chester 041,53.18135255,-2.86162133
E02003887,Cheshire West and Chester 037,53.19469399,-2.547035379
E02003807,Cheshire West and Chester 043,53.18004638,-2.892772015
E02003886,Cheshire West and Chester 035,53.19798256,-2.504594883
E02001048,Manchester 004,53.52195656,-2.241914254
E02003804,Cheshire West and Chester 036,53.19326542,-2.865368385
E02003885,Cheshire West and Chester 026,53.22455362,-2.513427778
E02001049,Manchester 005,53.51662665,-2.169785597
E02003805,Cheshire West and Chester 039,53.18243124,-2.830932053
E02003884,Cheshire West and Chester 024,53.23453929,-2.598107388
E02003802,Cheshire West and Chester 033,53.19652496,-2.881917238
E02003883,Cheshire West and Chester 023,53.24373636,-2.531780426
E02003803,Cheshire West and Chester 034,53.19582525,-2.898550619
E02003882,Cheshire West and Chester 021,53.25355955,-2.493556437
E02003800,Cheshire West and Chester 030,53.20909262,-2.735969577
E02003881,Cheshire West and Chester 020,53.25406282,-2.52575943
E02003801,Cheshire West and Chester 032,53.20065977,-2.860235671
E02003880,Cheshire West and Chester 019,53.26056196,-2.573828916
E02003808,Cheshire West and Chester 044,53.17296322,-2.917564516
E02003889,Cheshire West and Chester 040,53.18442729,-2.541412724
E02003809,Cheshire West and Chester 046,53.12784422,-2.776932061
E02003888,Cheshire West and Chester 038,53.192115,-2.532247378
E02005332,Wyre 014,53.83882102,-2.996743055
E02005330,Wyre 012,53.86758523,-2.998452879
E02005331,Wyre 013,53.8485047,-2.989420222
E02003975,Allerdale 011,54.63009548,-3.529687735
E02005309,West Lancashire 006,53.57262905,-2.891086075
E02004011,Eden 004,54.66605633,-2.74920005
E02005220,Hyndburn 009,53.73914161,-2.404265534
E02001472,Wirral 006,53.41698845,-3.095656525
E02001346,Knowsley 020,53.35841473,-2.831420877
E02006913,Manchester 056,53.50099825,-2.23608872
E02003872,Cheshire East 020,53.23590401,-2.135192761
E02001266,Trafford 008,53.44866343,-2.332162838
E02001171,Salford 015,53.50251888,-2.32230588
E02005297,South Ribble 011,53.7172381,-2.791804815
E02001546,Doncaster 008,53.57450121,-1.0016252
E02001547,Doncaster 009,53.56551249,-1.193273924
E02001544,Doncaster 006,53.57766531,-1.018389596
E02001545,Doncaster 007,53.56634988,-1.067090336
E02001542,Doncaster 004,53.59807045,-1.025934291
E02001543,Doncaster 005,53.58694263,-1.190623581
E02001540,Doncaster 002,53.61622449,-1.159353083
E02001541,Doncaster 003,53.61093532,-0.958890384
E02001548,Doncaster 010,53.55284444,-1.14616639
E02001549,Doncaster 011,53.55149058,-1.067176813
E02002446,Wakefield 009,53.70794622,-1.429626542
E02002447,Wakefield 010,53.70666032,-1.240315107
E02002444,Wakefield 007,53.71290038,-1.475655669
E02002445,Wakefield 008,53.7107551,-1.505855071
E02002442,Wakefield 005,53.71772463,-1.33720999
E02002443,Wakefield 006,53.71427568,-1.490226731
E02002440,Wakefield 003,53.72099154,-1.320299438
E02002441,Wakefield 004,53.71752362,-1.364829632
E02002448,Wakefield 011,53.70706149,-1.265743745
E02002449,Wakefield 012,53.70195433,-1.296444752
E02005746,Craven 005,53.96097788,-2.007952864
E02005747,Craven 006,53.95603605,-2.019640916
E02005744,Craven 003,54.06548944,-2.27934298
E02005745,Craven 004,53.97735409,-1.994699811
E02005742,Craven 001,54.13107529,-2.493066525
E02005743,Craven 002,54.07007026,-2.015777248
E02005748,Craven 007,53.92008215,-2.052297212
E02005749,Craven 008,53.89994131,-1.992925191
E02001646,Sheffield 036,53.37091034,-1.497161876
E02001647,Sheffield 037,53.37095792,-1.391472302
E02001642,Sheffield 032,53.3810276,-1.400814822
E02001643,Sheffield 033,53.37876362,-1.528419538
E02001640,Sheffield 030,53.38223482,-1.498997946
E02001648,Sheffield 038,53.36975206,-1.521020623
E02001649,Sheffield 039,53.37039659,-1.424123134
E02006876,Leeds 112,53.78193724,-1.530308831
E02006875,Leeds 111,53.79814249,-1.545872957
E02006870,Ryedale 008,54.13215263,-0.787103334
E02005816,Selby 008,53.7441155,-0.986891966
E02005817,Selby 009,53.74994058,-1.237382714
E02005814,Selby 006,53.77889965,-1.084647555
E02005815,Selby 007,53.76810305,-1.091527515
E02005812,Selby 004,53.79312085,-1.250558618
E02005813,Selby 005,53.78342657,-1.067315443
E02005810,Selby 002,53.84109415,-1.196981661
E02005811,Selby 003,53.8292365,-1.051532667
E02005818,Selby 010,53.70256718,-1.152765261
E02002356,Leeds 027,53.83396557,-1.647951935
E02002357,Leeds 028,53.83726047,-1.628884256
E02002354,Leeds 025,53.83894652,-1.546276776
E02002352,Leeds 023,53.84123958,-1.531729205
E02002353,Leeds 024,53.84126445,-1.517579976
E02002350,Leeds 021,53.84422981,-1.641092949
E02002351,Leeds 022,53.8397363,-1.445215293
E02002358,Leeds 029,53.83478099,-1.457876282
E02002359,Leeds 030,53.83021178,-1.390669132
E02002266,Calderdale 023,53.69379728,-1.782596641
E02002267,Calderdale 024,53.68915334,-1.79976199
E02002264,Calderdale 021,53.70506118,-1.862900555
E02002262,Calderdale 019,53.70956151,-1.787090768
E02002263,Calderdale 020,53.70615459,-1.933406675
E02002260,Calderdale 017,53.71249171,-1.90707945
E02002261,Calderdale 018,53.70944299,-1.847145291
E02002268,Calderdale 025,53.68272886,-1.839299416
E02002269,Calderdale 026,53.68579505,-1.869171603
E02001556,Doncaster 018,53.52912902,-1.099137592
E02001557,Doncaster 019,53.52631202,-1.116083192
E02001554,Doncaster 016,53.53487213,-1.171151471
E02001555,Doncaster 017,53.53154641,-1.049133593
E02001552,Doncaster 014,53.53851799,-1.056046808
E02001553,Doncaster 015,53.53787995,-1.104273361
E02001550,Doncaster 012,53.54496878,-1.163391005
E02001551,Doncaster 013,53.53877862,-1.148871195
E02001558,Doncaster 020,53.52094504,-1.264679408
E02001559,Doncaster 021,53.52001968,-1.170687177
E02002456,Wakefield 019,53.68763546,-1.513986282
E02002457,Wakefield 020,53.68695992,-1.479672475
E02002454,Wakefield 017,53.68770984,-1.49423009
E02002455,Wakefield 018,53.68751274,-1.297367892
E02002452,Wakefield 015,53.6927166,-1.31280409
E02002453,Wakefield 016,53.69273801,-1.418752298
E02002450,Wakefield 013,53.7000752,-1.406480837
E02002451,Wakefield 014,53.70053508,-1.525884802
E02002458,Wakefield 021,53.6885337,-1.583364254
E02002459,Wakefield 022,53.68449501,-1.527115222
E02002766,North Lincolnshire 018,53.55946935,-0.638265858
E02002767,North Lincolnshire 019,53.55339956,-0.661366977
E02002764,North Lincolnshire 016,53.56685667,-0.676676229
E02002765,North Lincolnshire 017,53.56317119,-0.656604353
E02002762,North Lincolnshire 014,53.57052207,-0.653215203
E02002763,North Lincolnshire 015,53.56840567,-0.633035304
E02002760,North Lincolnshire 012,53.57418401,-0.668924966
E02002761,North Lincolnshire 013,53.56959693,-0.54954691
E02002768,North Lincolnshire 020,53.53104039,-0.82841033
E02005756,Hambleton 007,54.27836979,-1.512028822
E02002769,North Lincolnshire 021,53.52978858,-0.648416922
E02005757,Hambleton 008,54.23441152,-1.343988878
E02005754,Hambleton 005,54.32870064,-1.452075791
E02005755,Hambleton 006,54.28663026,-1.591899331
E02005752,Hambleton 003,54.38904928,-1.402142198
E02005753,Hambleton 004,54.33832883,-1.429912489
E02005751,Hambleton 002,54.4667074,-1.211712863
E02005758,Hambleton 009,54.22116474,-1.337722172
E02005759,Hambleton 010,54.1187331,-1.184588379
E02001656,Sheffield 046,53.36289307,-1.500918263
E02001657,Sheffield 047,53.36170297,-1.512717385
E02001654,Sheffield 044,53.36237682,-1.360278456
E02001655,Sheffield 045,53.36287145,-1.404630833
E02001652,Sheffield 042,53.36810124,-1.472539773
E02001653,Sheffield 043,53.36376756,-1.451872592
E02001650,Sheffield 040,53.36930078,-1.480227986
E02001651,Sheffield 041,53.36888341,-1.552522283
E02002687,East Riding of Yorkshire 004,54.08825179,-0.191875384
E02002686,East Riding of Yorkshire 003,54.09084339,-0.210096395
E02002685,East Riding of Yorkshire 002,54.09696593,-0.184212704
E02002684,East Riding of Yorkshire 001,54.10325769,-0.19250999
E02001658,Sheffield 048,53.35969114,-1.439223304
E02001659,Sheffield 049,53.35869891,-1.377838486
E02002682,Kingston upon Hull 031,53.73521059,-0.39034656
E02002681,Kingston upon Hull 030,53.74009131,-0.367393224
E02002680,Kingston upon Hull 029,53.74255709,-0.346689775
E02002689,East Riding of Yorkshire 006,54.07571165,-0.320559223
E02002688,East Riding of Yorkshire 005,54.08110691,-0.1973531
E02006844,Sheffield 074,53.37831606,-1.479601764
E02006843,Sheffield 073,53.386261,-1.475781642
E02002326,Kirklees 056,53.5944465,-1.702399288
E02002327,Kirklees 057,53.57793456,-1.648525616
E02002324,Kirklees 054,53.59248163,-1.650089551
E02002325,Kirklees 055,53.5929292,-1.851705335
E02002322,Kirklees 052,53.60404266,-1.922890036
E02002323,Kirklees 053,53.60080587,-1.793047094
E02002320,Kirklees 050,53.61614869,-1.807302746
E02002321,Kirklees 051,53.61470085,-1.710234319
E02002328,Kirklees 058,53.56944484,-1.803196128
E02002329,Kirklees 059,53.57224162,-1.768768367
E02002276,Kirklees 006,53.72238488,-1.651528901
E02002277,Kirklees 007,53.71473817,-1.619712505
E02002274,Kirklees 004,53.73024914,-1.68855417
E02002275,Kirklees 005,53.72413778,-1.71886579
E02002272,Kirklees 002,53.73450803,-1.655601985
E02002273,Kirklees 003,53.73112844,-1.743448989
E02002270,Calderdale 027,53.67296949,-1.94196115
E02002271,Kirklees 001,53.75119406,-1.691371132
E02002278,Kirklees 008,53.71410382,-1.726643287
E02002279,Kirklees 009,53.7131032,-1.688574659
E02001526,Barnsley 018,53.54243905,-1.452079624
E02001527,Barnsley 019,53.54174325,-1.520295953
E02001524,Barnsley 016,53.54674418,-1.569567188
E02001525,Barnsley 017,53.54491132,-1.474216778
E02001522,Barnsley 014,53.54638874,-1.313780473
E02001523,Barnsley 015,53.54679243,-1.442737353
E02001520,Barnsley 012,53.55981793,-1.511154467
E02001521,Barnsley 013,53.5502123,-1.488600975
E02001528,Barnsley 020,53.53735392,-1.375510177
E02001529,Barnsley 021,53.5326982,-1.464576592
E02002426,Leeds 097,53.75417696,-1.452180419
E02002427,Leeds 098,53.7518414,-1.479962133
E02002424,Leeds 095,53.75437271,-1.610368908
E02002425,Leeds 096,53.75386675,-1.653824053
E02002422,Leeds 093,53.75932102,-1.592887594
E02002423,Leeds 094,53.75726144,-1.524154486
E02002420,Leeds 091,53.76830721,-1.559287557
E02002421,Leeds 092,53.76658038,-1.530837416
E02002428,Leeds 099,53.75008405,-1.533205445
E02002776,York 005,53.98451738,-1.061871799
E02002777,York 006,53.98287541,-1.103468375
E02002774,York 003,54.01352916,-1.083193229
E02002775,York 004,53.99323599,-1.069729936
E02002772,York 001,54.03371276,-1.038478095
E02002773,York 002,54.01616791,-1.072476298
E02002770,North Lincolnshire 022,53.49515391,-0.554113666
E02002771,North Lincolnshire 023,53.49097627,-0.840368747
E02002778,York 007,53.97936137,-1.107127139
E02002779,York 008,53.97088033,-1.053569249
E02001626,Sheffield 016,53.41129738,-1.511539519
E02001627,Sheffield 017,53.41013543,-1.502241808
E02001624,Sheffield 014,53.41593036,-1.426383521
E02001625,Sheffield 015,53.41662952,-1.472790465
E02001622,Sheffield 012,53.41925478,-1.490368693
E02001623,Sheffield 013,53.41772765,-1.449214545
E02001620,Sheffield 010,53.42720665,-1.446398213
E02001621,Sheffield 011,53.4244545,-1.461783499
E02002697,East Riding of Yorkshire 014,53.87787795,-0.317784452
E02002696,East Riding of Yorkshire 013,53.88465602,-0.470331431
E02002695,East Riding of Yorkshire 012,53.90979053,-0.169643677
E02002694,East Riding of Yorkshire 011,53.93155997,-0.77830386
E02001628,Sheffield 018,53.4121546,-1.39706789
E02002693,East Riding of Yorkshire 010,53.94751535,-0.281573236
E02001629,Sheffield 019,53.40554167,-1.471694052
E02002692,East Riding of Yorkshire 009,53.9820953,-0.896073112
E02002691,East Riding of Yorkshire 008,53.99334126,-0.465281251
E02002699,East Riding of Yorkshire 016,53.8537408,-0.432758796
E02002698,East Riding of Yorkshire 015,53.86260671,-0.665345792
E02006852,Leeds 109,53.82983853,-1.584273625
E02002336,Leeds 007,53.88663173,-1.619037556
E02002337,Leeds 008,53.87682233,-1.722854545
E02002334,Leeds 005,53.89697148,-1.351429447
E02002335,Leeds 006,53.89173828,-1.442273815
E02002332,Leeds 003,53.91333126,-1.700651328
E02002333,Leeds 004,53.90319738,-1.694358119
E02002330,Leeds 001,53.93587198,-1.394618754
E02002331,Leeds 002,53.92979382,-1.376583176
E02002338,Leeds 009,53.87079298,-1.711883033
E02002339,Leeds 010,53.86632749,-1.692540214
E02002246,Calderdale 003,53.74453093,-1.823756468
E02002247,Calderdale 004,53.74424524,-2.016353257
E02002244,Calderdale 001,53.75884305,-1.886129504
E02002245,Calderdale 002,53.75238012,-1.906332003
E02002242,Bradford 060,53.75776693,-1.759788878
E02002243,Bradford 061,53.73973449,-1.767699422
E02002240,Bradford 058,53.7666686,-1.850722913
E02002241,Bradford 059,53.76006975,-1.790336202
E02002248,Calderdale 005,53.74269413,-1.888887036
E02002249,Calderdale 006,53.73777342,-1.878636156
E02001536,Barnsley 028,53.50267535,-1.475586857
E02001537,Barnsley 029,53.50166243,-1.423967827
E02001534,Barnsley 026,53.51899289,-1.3979131
E02001535,Barnsley 027,53.51005979,-1.579887894
E02001532,Barnsley 024,53.52281839,-1.63121066
E02001533,Barnsley 025,53.51933795,-1.320543774
E02001530,Barnsley 022,53.53163702,-1.306919857
E02001531,Barnsley 023,53.52627606,-1.408316346
E02001538,Barnsley 030,53.50143438,-1.444465919
E02001539,Doncaster 001,53.63065121,-0.948673033
E02002436,Leeds 107,53.72573252,-1.549926447
E02002437,Leeds 108,53.72482622,-1.572669739
E02002434,Leeds 105,53.73506965,-1.520720715
E02002435,Leeds 106,53.73634481,-1.601605741
E02002432,Leeds 103,53.74049139,-1.394927414
E02002433,Leeds 104,53.74159807,-1.601382491
E02002430,Leeds 101,53.74473066,-1.550603314
E02002431,Leeds 102,53.74549188,-1.588733263
E02002438,Wakefield 001,53.727123,-1.309545528
E02002439,Wakefield 002,53.72303818,-1.350622059
E02002746,North East Lincolnshire 021,53.53492727,-0.098137813
E02002747,North East Lincolnshire 022,53.52636647,-0.06659742
E02002744,North East Lincolnshire 019,53.5474169,-0.105109925
E02002745,North East Lincolnshire 020,53.53437363,-0.022145062
E02002742,North East Lincolnshire 017,53.55035013,-0.024172488
E02002743,North East Lincolnshire 018,53.54807476,-0.044102343
E02002740,North East Lincolnshire 015,53.55365659,-0.113119142
E02002741,North East Lincolnshire 016,53.55436169,-0.084245193
E02002748,North East Lincolnshire 023,53.51517093,-0.107066475
E02002749,North Lincolnshire 001,53.68370449,-0.442694627
E02001636,Sheffield 026,53.38936783,-1.487836491
E02001637,Sheffield 027,53.38904517,-1.417919249
E02001634,Sheffield 024,53.3941627,-1.503173518
E02001635,Sheffield 025,53.39329481,-1.526401887
E02001632,Sheffield 022,53.39777708,-1.456029139
E02001633,Sheffield 023,53.39617527,-1.541273125
E02001630,Sheffield 020,53.40523923,-1.454399739
E02001631,Sheffield 021,53.40423619,-1.513525351
E02001638,Sheffield 028,53.38651806,-1.502255423
E02001639,Sheffield 029,53.38349425,-1.510078332
E02002306,Kirklees 036,53.64811336,-1.861016546
E02002387,Leeds 058,53.80886089,-1.634062746
E02002307,Kirklees 037,53.64858648,-1.745871027
E02002386,Leeds 057,53.8087713,-1.445463209
E02002304,Kirklees 034,53.6513611,-1.801239991
E02002385,Leeds 056,53.81019142,-1.581871064
E02002305,Kirklees 035,53.65013986,-1.760739673
E02002384,Leeds 055,53.80950731,-1.546919533
E02002302,Kirklees 032,53.6557385,-1.72730918
E02002383,Leeds 054,53.81106241,-1.571436783
E02002303,Kirklees 033,53.65377087,-1.81920501
E02002382,Leeds 053,53.81173864,-1.51197321
E02002300,Kirklees 030,53.66100557,-1.830992601
E02002381,Leeds 052,53.81475125,-1.655471098
E02002301,Kirklees 031,53.65974031,-1.789938422
E02002380,Leeds 051,53.81454667,-1.640147933
E02002308,Kirklees 038,53.64751861,-1.834333092
E02002389,Leeds 060,53.80781419,-1.492194096
E02002309,Kirklees 039,53.64466964,-1.804449983
E02002388,Leeds 059,53.80886221,-1.61539589
E02002256,Calderdale 013,53.72026571,-2.104159931
E02002257,Calderdale 014,53.71833815,-1.883896319
E02002254,Calderdale 011,53.72523693,-1.808194049
E02002255,Calderdale 012,53.72390506,-1.875607553
E02002252,Calderdale 009,53.72665286,-1.907654562
E02002253,Calderdale 010,53.72577141,-1.890929381
E02002250,Calderdale 007,53.73098791,-1.975427133
E02002251,Calderdale 008,53.73093201,-1.861710054
E02002258,Calderdale 015,53.7187778,-1.779073664
E02002259,Calderdale 016,53.71395531,-1.875311088
E02001587,Rotherham 010,53.44764027,-1.299524288
E02001586,Rotherham 009,53.45210833,-1.377219232
E02001585,Rotherham 008,53.45765849,-1.339856964
E02001584,Rotherham 007,53.4609919,-1.431277674
E02001583,Rotherham 006,53.46695889,-1.328791847
E02001582,Rotherham 005,53.47035875,-1.349572687
E02001581,Rotherham 004,53.47854981,-1.314610695
E02001580,Rotherham 003,53.48765048,-1.314997261
E02001509,Barnsley 001,53.59962767,-1.458956036
E02001588,Rotherham 011,53.44457818,-1.393808733
E02002406,Leeds 077,53.79022303,-1.372273129
E02002407,Leeds 078,53.79147254,-1.609486548
E02002404,Leeds 075,53.79307757,-1.521548307
E02002405,Leeds 076,53.79262823,-1.677846224
E02002402,Leeds 073,53.79509378,-1.443055207
E02002403,Leeds 074,53.79282609,-1.387648842
E02002482,Wakefield 045,53.59081665,-1.325682905
E02002400,Leeds 071,53.79659909,-1.583752049
E02002481,Wakefield 044,53.59263543,-1.287914245
E02002401,Leeds 072,53.79399399,-1.48247844
E02002480,Wakefield 043,53.59671285,-1.300334309
E02002408,Leeds 079,53.79084891,-1.658453143
E02002409,Leeds 080,53.79353171,-1.62384315
E02002756,North Lincolnshire 008,53.59338929,-0.658743519
E02002757,North Lincolnshire 009,53.59045072,-0.672230555
E02002754,North Lincolnshire 006,53.60571853,-0.826575568
E02002755,North Lincolnshire 007,53.59767624,-0.655149115
E02002752,North Lincolnshire 004,53.61795685,-0.327569583
E02002753,North Lincolnshire 005,53.60374139,-0.686529817
E02002750,North Lincolnshire 002,53.67944502,-0.367808803
E02002751,North Lincolnshire 003,53.65696894,-0.60160435
E02002758,North Lincolnshire 010,53.58278427,-0.643769539
E02005787,Richmondshire 006,54.31076214,-1.807866698
E02002759,North Lincolnshire 011,53.55962244,-0.483726128
E02005786,Richmondshire 005,54.32090457,-2.058678948
E02005785,Richmondshire 004,54.37454996,-1.715051476
E02005784,Richmondshire 003,54.38025237,-1.634207803
E02005783,Richmondshire 002,54.40886697,-1.730636409
E02005782,Richmondshire 001,54.47014922,-1.677784305
E02005781,Harrogate 021,53.95560495,-1.529009334
E02005780,Harrogate 020,53.9792077,-1.552110298
E02005789,Ryedale 002,54.24415989,-0.771980456
E02005788,Ryedale 001,54.27006484,-0.930190355
E02002666,Kingston upon Hull 015,53.76420079,-0.353311992
E02002667,Kingston upon Hull 016,53.76124316,-0.317358466
E02002664,Kingston upon Hull 013,53.77125113,-0.310874929
E02002665,Kingston upon Hull 014,53.76660512,-0.381809808
E02002662,Kingston upon Hull 011,53.77335056,-0.289037424
